"Lake","Date","Year","DOY","Depth","Temperature"
"P",2016-06-07,2016,159,4,16.1
"P",2016-06-07,2016,159,5,15.8
"P",2016-06-07,2016,159,6,15.8
"P",2016-06-07,2016,159,7,15.6
"P",2016-06-07,2016,159,8,15.5
"P",2016-06-07,2016,159,9,15.4
"P",2016-06-07,2016,159,10,14.2
"P",2016-06-07,2016,159,11,13.4
"P",2016-06-07,2016,159,12,12.4
"P",2016-06-21,2016,173,0,18.9
"P",2016-06-21,2016,173,1,18.9
"P",2016-06-21,2016,173,2,18.6
"P",2016-06-21,2016,173,3,18.5
"P",2016-06-21,2016,173,4,18.4
"P",2016-06-21,2016,173,5,18.3
"P",2016-06-21,2016,173,6,18.2
"P",2016-06-21,2016,173,7,18
"P",2016-06-21,2016,173,8,17.9
"P",2016-06-21,2016,173,9,17.9
"P",2016-06-21,2016,173,10,17.8
"P",2016-06-21,2016,173,11,17.6
"P",2016-06-21,2016,173,12,17.4
"P",2016-07-05,2016,187,0,21
"P",2016-07-05,2016,187,1,20.8
"P",2016-07-05,2016,187,2,20.7
"P",2016-07-05,2016,187,3,20.6
"P",2016-07-05,2016,187,4,20.6
"P",2016-07-05,2016,187,5,20.6
"P",2016-07-05,2016,187,6,20.3
"P",2016-07-05,2016,187,7,19.9
"P",2016-07-05,2016,187,8,19.6
"P",2016-07-05,2016,187,9,19.4
"P",2016-07-05,2016,187,10,19.4
"P",2016-07-05,2016,187,11,18.1
"P",2016-07-05,2016,187,12,18
"P",2016-07-19,2016,201,0,21.7
"P",2016-07-19,2016,201,1,21.6
"P",2016-07-19,2016,201,2,21.6
"P",2016-07-19,2016,201,3,21.5
"P",2016-07-19,2016,201,4,21.5
"P",2016-07-19,2016,201,5,21.4
"P",2016-07-19,2016,201,6,21.2
"P",2016-07-19,2016,201,7,21
"P",2016-07-19,2016,201,8,20.9
"P",2016-07-19,2016,201,9,20.7
"P",2016-07-19,2016,201,10,20.6
"P",2016-07-19,2016,201,11,20.2
"P",2016-07-19,2016,201,12,18.1
"P",2016-08-09,2016,222,0,22.6
"P",2016-08-09,2016,222,1,22.5
"P",2016-08-09,2016,222,2,22.4
"P",2016-08-09,2016,222,3,22.3
"P",2016-08-09,2016,222,4,22.3
"P",2016-08-09,2016,222,5,22.3
"P",2016-08-09,2016,222,6,22.2
"P",2016-08-09,2016,222,7,22.1
"P",2016-08-09,2016,222,8,22.1
"P",2016-08-09,2016,222,9,21.9
"P",2016-08-09,2016,222,10,21.9
"P",2016-08-09,2016,222,11,21.4
"P",2016-08-09,2016,222,12,20.6
"P",2016-08-16,2016,229,0,23
"P",2016-08-16,2016,229,1,22.5
"P",2016-08-16,2016,229,2,22.2
"P",2016-08-16,2016,229,3,22
"P",2016-08-16,2016,229,4,21.7
"P",2016-08-16,2016,229,5,21.5
"P",2016-08-16,2016,229,6,21.3
"P",2016-08-16,2016,229,7,21.3
"P",2016-08-16,2016,229,8,21.2
"P",2016-08-16,2016,229,9,21
"P",2016-08-16,2016,229,10,21
"P",2016-08-16,2016,229,11,20.9
"P",2016-08-16,2016,229,12,20.8
"P",2016-08-30,2016,243,0,19.9
"P",2016-08-30,2016,243,1,19.9
"P",2016-08-30,2016,243,2,19.9
"P",2016-08-30,2016,243,3,19.8
"P",2016-08-30,2016,243,4,19.8
"P",2016-08-30,2016,243,5,19.8
"P",2016-08-30,2016,243,6,19.7
"P",2016-08-30,2016,243,7,19.7
"P",2016-08-30,2016,243,8,19.7
"P",2016-08-30,2016,243,9,19.7
"P",2016-08-30,2016,243,10,19.6
"P",2016-08-30,2016,243,11,19.6
"P",2016-08-30,2016,243,12,19.5
"P",2016-09-13,2016,257,0,16.7
"P",2016-09-13,2016,257,1,16.7
"P",2016-09-13,2016,257,2,16.7
"P",2016-09-13,2016,257,3,16.7
"P",2016-09-13,2016,257,4,16.7
"P",2016-09-13,2016,257,5,16.7
"P",2016-09-13,2016,257,6,16.7
"P",2016-09-13,2016,257,7,16.6
"P",2016-09-13,2016,257,8,16.6
"P",2016-09-13,2016,257,9,16.6
"P",2016-09-13,2016,257,10,16.6
"P",2016-09-13,2016,257,11,16.6
"P",2016-09-13,2016,257,12,16.6
"P",2016-09-28,2016,272,0,14.5
"P",2016-09-28,2016,272,1,14.5
"P",2016-09-28,2016,272,2,14.4
"P",2016-09-28,2016,272,3,14.4
"P",2016-09-28,2016,272,4,14.4
"P",2016-09-28,2016,272,5,14.4
"P",2016-09-28,2016,272,6,14.2
"P",2016-09-28,2016,272,7,14.2
"P",2016-09-28,2016,272,8,14.1
"P",2016-09-28,2016,272,9,14
"P",2016-09-28,2016,272,10,14
"P",2016-09-28,2016,272,11,14
"P",2016-09-28,2016,272,12,13.6
"WW",1996-05-04,1996,125,0,11.25
"WW",1996-05-04,1996,125,0.5,9.75
"WW",1996-05-04,1996,125,1,9
"WW",1996-05-04,1996,125,1.5,9
"WW",1996-05-21,1996,142,0,13
"WW",1996-05-21,1996,142,0.5,13.5
"WW",1996-05-21,1996,142,1,13.5
"WW",1996-06-04,1996,156,0,15.5
"WW",1996-06-04,1996,156,0.5,15.5
"WW",1996-06-04,1996,156,1,15.5
"WW",1996-06-04,1996,156,1.5,15.5
"WW",1996-06-04,1996,156,2,1.5
"WW",1996-06-04,1996,156,2.5,15
"WW",1996-06-04,1996,156,3,15
"WW",1996-06-04,1996,156,3.5,14
"WW",1996-06-14,1996,166,0,21
"WW",1996-06-14,1996,166,0.5,21
"WW",1996-06-14,1996,166,1,21
"WW",1996-06-14,1996,166,1.5,21
"WW",1996-06-14,1996,166,2,21
"WW",1996-06-28,1996,180,0,22
"WW",1996-06-28,1996,180,0.5,22
"WW",1996-06-28,1996,180,1,21
"WW",1996-06-28,1996,180,1.5,20
"WW",1996-06-28,1996,180,2,18.5
"WW",1996-06-28,1996,180,2.5,18
"WW",1996-07-08,1996,190,0,20
"WW",1996-07-08,1996,190,0.5,20
"WW",1996-07-08,1996,190,1,20
"WW",1996-07-08,1996,190,1.5,20
"WW",1996-07-08,1996,190,2,20
"WW",1996-07-08,1996,190,2.5,20
"WW",1996-07-08,1996,190,3,20
"WW",1996-07-31,1996,213,0,18.5
"WW",1996-07-31,1996,213,0.5,19
"WW",1996-07-31,1996,213,1,19
"WW",1996-07-31,1996,213,1.5,19
"WW",1996-07-31,1996,213,2,19
"WW",1996-08-16,1996,229,0,22
"WW",1996-08-16,1996,229,0.5,22
"WW",1996-08-16,1996,229,1,22
"WW",1996-08-16,1996,229,1.5,21.5
"WW",1996-08-16,1996,229,2,21.5
"WW",1996-08-16,1996,229,2.5,21
"WW",1996-08-16,1996,229,3,21
"WW",1997-05-12,1997,132,0,13
"WW",1997-05-12,1997,132,0.5,13
"WW",1997-05-12,1997,132,1,12.5
"WW",1997-05-12,1997,132,1.5,12.5
"WW",1997-05-12,1997,132,2,12.5
"WW",1997-05-28,1997,148,0,18
"WW",1997-05-28,1997,148,0.5,18
"WW",1997-05-28,1997,148,1,18
"WW",1997-05-28,1997,148,1.5,17
"WW",1997-05-28,1997,148,2,16
"WW",1997-06-11,1997,162,0,23.5
"WW",1997-06-11,1997,162,0.5,23.5
"WW",1997-06-11,1997,162,1,22.5
"WW",1997-06-11,1997,162,1.5,22
"WW",1997-06-11,1997,162,2,22
"WW",1997-06-23,1997,174,0,21
"WW",1997-06-23,1997,174,0.5,21
"WW",1997-06-23,1997,174,1,21
"WW",1997-06-23,1997,174,1.5,21
"WW",1997-06-23,1997,174,2,21
"WW",1997-06-23,1997,174,2.5,21
"WW",1997-07-09,1997,190,0,22
"WW",1997-07-09,1997,190,0.5,22
"WW",1997-07-09,1997,190,1,21
"WW",1997-07-09,1997,190,1.5,20.5
"WW",1997-07-09,1997,190,2,20
"WW",1997-07-09,1997,190,2.5,20
"WW",1997-07-09,1997,190,3,19.5
"WW",1997-07-09,1997,190,3.5,19.5
"WW",1997-07-09,1997,190,4,18.5
"WW",1997-07-25,1997,206,0,21.5
"WW",1997-07-25,1997,206,0.5,21.5
"WW",1997-07-25,1997,206,1,21
"WW",1997-07-25,1997,206,1.5,21
"WW",1997-07-25,1997,206,2,21
"WW",1997-07-25,1997,206,2.5,21
"WW",1997-07-25,1997,206,3,21
"WW",1997-08-06,1997,218,0,25
"WW",1997-08-06,1997,218,0.5,25
"WW",1997-08-06,1997,218,1,24.5
"WW",1997-08-06,1997,218,1.5,24
"WW",1997-08-06,1997,218,2,23
"WW",1997-08-06,1997,218,2.5,23
"WW",1997-08-06,1997,218,3,22.5
"WW",1997-08-23,1997,235,0,23.5
"WW",1997-08-23,1997,235,0.5,22
"WW",1997-08-23,1997,235,1,21
"WW",1997-08-23,1997,235,1.5,20
"WW",1997-08-23,1997,235,2,20
"WW",1997-08-23,1997,235,2.5,19
"WW",1997-08-23,1997,235,3,19
"WW",1998-05-04,1998,124,0,11
"WW",1998-05-04,1998,124,0.5,10.5
"WW",1998-05-04,1998,124,1,10
"WW",1998-05-04,1998,124,1.5,9.5
"WW",1998-05-04,1998,124,2,9
"WW",1998-05-04,1998,124,2.5,7
"WW",1998-05-04,1998,124,3,5
"WW",1998-05-20,1998,140,0,16
"WW",1998-05-20,1998,140,0.5,15.5
"WW",1998-05-20,1998,140,1,15.1
"WW",1998-05-20,1998,140,1.5,15
"WW",1998-05-20,1998,140,2,15
"WW",1998-05-20,1998,140,2.5,14.5
"WW",1998-05-20,1998,140,3,14.2
"WW",1998-05-20,1998,140,3.5,13.5
"WW",1998-06-03,1998,154,0,13
"WW",1998-06-03,1998,154,0.5,13
"WW",1998-06-03,1998,154,1,12.5
"WW",1998-06-03,1998,154,1.5,12.5
"WW",1998-06-03,1998,154,2,12
"WW",1998-06-03,1998,154,2.5,12
"WW",1998-06-03,1998,154,3,12
"WW",1998-06-18,1998,169,0,14.5
"WW",1998-06-18,1998,169,0.5,14.5
"WW",1998-06-18,1998,169,1,14.5
"WW",1998-06-18,1998,169,1.5,14.5
"WW",1998-06-18,1998,169,2,14.5
"WW",1998-06-18,1998,169,2.5,14.5
"WW",1998-06-18,1998,169,3,14.5
"WW",1998-07-03,1998,184,0,21
"WW",1998-07-03,1998,184,0.5,20
"WW",1998-07-03,1998,184,1,19.5
"WW",1998-07-03,1998,184,1.5,19
"WW",1998-07-03,1998,184,2,18
"WW",1998-07-03,1998,184,2.5,17
"WW",1998-07-20,1998,201,0,22
"WW",1998-07-20,1998,201,0.5,21.5
"WW",1998-07-20,1998,201,1,21.5
"WW",1998-07-20,1998,201,1.5,21
"WW",1998-07-20,1998,201,2,21
"WW",1998-07-20,1998,201,2.5,21
"WW",1998-07-20,1998,201,3,21
"WW",1998-08-05,1998,217,0,24
"WW",1998-08-05,1998,217,0.5,23.5
"WW",1998-08-05,1998,217,1,23.5
"WW",1998-08-05,1998,217,1.5,21.5
"WW",1998-08-05,1998,217,2,21
"WW",1998-08-05,1998,217,2.5,21
"WW",1998-08-05,1998,217,3,21
"WW",1998-08-26,1998,238,0,21
"WW",1998-08-26,1998,238,0.5,19.8
"WW",1998-08-26,1998,238,1,19
"WW",1998-08-26,1998,238,1.5,19
"WW",1998-08-26,1998,238,2,19
"WW",1998-08-26,1998,238,2.5,19
"WW",1998-08-26,1998,238,3,19
"WW",1999-05-02,1999,122,0,16
"WW",1999-05-02,1999,122,0.5,16
"WW",1999-05-02,1999,122,1,16
"WW",1999-05-02,1999,122,1.5,16
"WW",1999-05-02,1999,122,2,16
"WW",1999-05-02,1999,122,2.5,16
"WW",1999-05-13,1999,133,0,10
"WW",1999-05-13,1999,133,0.5,10
"WW",1999-05-13,1999,133,1,10
"WW",1999-05-13,1999,133,1.5,10
"WW",1999-05-13,1999,133,2,9.5
"WW",1999-05-13,1999,133,2.5,9.5
"WW",1999-05-13,1999,133,3,9.5
"WW",1999-05-31,1999,151,0,17
"WW",1999-05-31,1999,151,0.5,17.5
"WW",1999-05-31,1999,151,1,17
"WW",1999-05-31,1999,151,1.5,16.5
"WW",1999-05-31,1999,151,2,16
"WW",1999-05-31,1999,151,2.5,16
"WW",1999-05-31,1999,151,3,15.5
"WW",1999-06-15,1999,166,0,20
"WW",1999-06-15,1999,166,0.5,19.5
"WW",1999-06-15,1999,166,1,19
"WW",1999-06-15,1999,166,1.5,19
"WW",1999-06-15,1999,166,2,18.5
"WW",1999-06-15,1999,166,2.5,18
"WW",1999-07-07,1999,188,0,21.5
"WW",1999-07-07,1999,188,0.5,21
"WW",1999-07-07,1999,188,1,20
"WW",1999-07-07,1999,188,1.5,20
"WW",1999-07-07,1999,188,2,20
"WW",1999-07-07,1999,188,2.5,19
"WW",1999-07-07,1999,188,3,19
"WW",1999-07-07,1999,188,3.5,18.5
"WW",1999-07-20,1999,201,0,25.5
"WW",1999-07-20,1999,201,0.5,25
"WW",1999-07-20,1999,201,1,24.5
"WW",1999-07-20,1999,201,1.5,21
"WW",1999-07-20,1999,201,2,20
"WW",1999-07-20,1999,201,2.5,19.5
"WW",1999-07-20,1999,201,3,19
"WW",1999-08-02,1999,214,0,27
"WW",1999-08-02,1999,214,0.5,25
"WW",1999-08-02,1999,214,1,24
"WW",1999-08-02,1999,214,1.5,23
"WW",1999-08-02,1999,214,2,20.5
"WW",1999-08-02,1999,214,2.5,20
"WW",1999-08-02,1999,214,3,20
"WW",1999-08-16,1999,228,0,21.5
"WW",1999-08-16,1999,228,0.5,20
"WW",1999-08-16,1999,228,1,20.5
"WW",1999-08-16,1999,228,1.5,20
"WW",1999-08-16,1999,228,2,20
"WW",1999-08-16,1999,228,2.5,20
"WW",1999-08-16,1999,228,3,20
"WW",1999-09-25,1999,268,0,16
"WW",1999-09-25,1999,268,0.5,15
"WW",1999-09-25,1999,268,1,14.9
"WW",1999-09-25,1999,268,1.5,14
"WW",1999-09-25,1999,268,2,14.5
"WW",1999-09-25,1999,268,2.5,14
"WW",2000-05-01,2000,122,0,14
"WW",2000-05-01,2000,122,0.5,13
"WW",2000-05-01,2000,122,1,12.5
"WW",2000-05-01,2000,122,1.5,12.5
"WW",2000-05-01,2000,122,2,12
"WW",2000-05-01,2000,122,2.5,12
"WW",2000-05-16,2000,137,0,12
"WW",2000-05-16,2000,137,0.5,11.5
"WW",2000-05-16,2000,137,1,11
"WW",2000-05-16,2000,137,1.5,11
"WW",2000-05-16,2000,137,2,11
"WW",2000-05-16,2000,137,2.5,11
"WW",2000-05-16,2000,137,3,11
"WW",2000-06-02,2000,154,0,16
"WW",2000-06-02,2000,154,0.5,15.2
"WW",2000-06-02,2000,154,1,15
"WW",2000-06-02,2000,154,1.5,14.8
"WW",2000-06-02,2000,154,2,14.6
"WW",2000-06-02,2000,154,2.5,14.5
"WW",2000-06-02,2000,154,3,14.5
"WW",2000-06-02,2000,154,3.5,14.5
"WW",2000-06-19,2000,171,0,15.5
"WW",2000-06-19,2000,171,0.5,15.5
"WW",2000-06-19,2000,171,1,15.5
"WW",2000-06-19,2000,171,1.5,15.5
"WW",2000-06-19,2000,171,2,15.5
"WW",2000-06-19,2000,171,2.5,15.5
"WW",2000-06-19,2000,171,3,15.5
"WW",2000-07-04,2000,186,0,21.5
"WW",2000-07-04,2000,186,0.5,21
"WW",2000-07-04,2000,186,1,21
"WW",2000-07-04,2000,186,1.5,21
"WW",2000-07-04,2000,186,2,21
"WW",2000-07-04,2000,186,2.5,21
"WW",2000-07-04,2000,186,3,20
"WW",2000-07-17,2000,199,0,21
"WW",2000-07-17,2000,199,0.5,21
"WW",2000-07-17,2000,199,1,21
"WW",2000-07-17,2000,199,1.5,20.5
"WW",2000-07-17,2000,199,2,20.5
"WW",2000-07-17,2000,199,2.5,20
"WW",2000-07-17,2000,199,3,20
"WW",2000-07-31,2000,213,0,25
"WW",2000-07-31,2000,213,0.5,25
"WW",2000-07-31,2000,213,1,25
"WW",2000-07-31,2000,213,1.5,24
"WW",2000-07-31,2000,213,2,23
"WW",2000-07-31,2000,213,2.5,23
"WW",2000-08-15,2000,228,0,21
"WW",2000-08-15,2000,228,0.5,20
"WW",2000-08-15,2000,228,1,20
"WW",2000-08-15,2000,228,1.5,20
"WW",2000-08-15,2000,228,2,20
"WW",2000-08-15,2000,228,2.5,20
"WW",2000-08-15,2000,228,3,20
"WW",2000-08-15,2000,228,3.5,20
"WW",2000-08-30,2000,243,0,17.5
"WW",2000-08-30,2000,243,0.5,17
"WW",2000-08-30,2000,243,1,17
"WW",2000-08-30,2000,243,1.5,17
"WW",2000-08-30,2000,243,2,17
"WW",2000-08-30,2000,243,2.5,17
"WW",2000-08-30,2000,243,3,17
"WW",2001-05-02,2001,122,0,13
"WW",2001-05-02,2001,122,0.5,12
"WW",2001-05-02,2001,122,1,12
"WW",2001-05-02,2001,122,1.5,11.8
"WW",2001-05-02,2001,122,2,11.8
"WW",2001-05-02,2001,122,2.5,11.8
"WW",2001-05-11,2001,131,0,11.2
"WW",2001-05-11,2001,131,0.5,11.7
"WW",2001-05-11,2001,131,1,10.8
"WW",2001-05-11,2001,131,1.5,10.6
"WW",2001-05-11,2001,131,2,9.1
"WW",2001-05-11,2001,131,2.5,7.6
"WW",2001-05-25,2001,145,0,15.5
"WW",2001-05-25,2001,145,0.5,15
"WW",2001-05-25,2001,145,1,15
"WW",2001-05-25,2001,145,1.5,14.8
"WW",2001-05-25,2001,145,2,14.6
"WW",2001-05-25,2001,145,2.5,14.6
"WW",2001-05-25,2001,145,3,14.5
"WW",2001-06-11,2001,162,0,18.5
"WW",2001-06-11,2001,162,0.5,18.4
"WW",2001-06-11,2001,162,1,18.1
"WW",2001-06-11,2001,162,1.5,18
"WW",2001-06-11,2001,162,2,18
"WW",2001-06-11,2001,162,2.5,17.8
"WW",2001-06-22,2001,173,0,20.5
"WW",2001-06-22,2001,173,0.5,20.5
"WW",2001-06-22,2001,173,1,20
"WW",2001-06-22,2001,173,1.5,19
"WW",2001-06-22,2001,173,2,18.5
"WW",2001-06-22,2001,173,2.5,18.5
"WW",2001-07-11,2001,192,0,20.5
"WW",2001-07-11,2001,192,0.5,20.5
"WW",2001-07-11,2001,192,1,20.5
"WW",2001-07-11,2001,192,1.5,20.5
"WW",2001-07-11,2001,192,2,20.5
"WW",2001-07-11,2001,192,2.5,20.5
"WW",2001-07-19,2001,200,0,25
"WW",2001-07-19,2001,200,0.5,25.1
"WW",2001-07-19,2001,200,1,24.8
"WW",2001-07-19,2001,200,1.5,23.4
"WW",2001-07-19,2001,200,2,21.6
"WW",2001-07-19,2001,200,2.5,20.3
"WW",2001-07-19,2001,200,3,19.7
"WW",2001-08-01,2001,213,0,22
"WW",2001-08-01,2001,213,0.5,21.8
"WW",2001-08-01,2001,213,1,21.1
"WW",2001-08-01,2001,213,1.5,21
"WW",2001-08-01,2001,213,2,21
"WW",2001-08-01,2001,213,2.5,21
"WW",2001-08-01,2001,213,3,21
"WW",2001-08-16,2001,228,0,21.5
"WW",2001-08-16,2001,228,0.5,21.2
"WW",2001-08-16,2001,228,1,21.1
"WW",2001-08-16,2001,228,1.5,21.2
"WW",2001-08-16,2001,228,2,21
"WW",2001-08-16,2001,228,2.5,21
"WW",2001-08-16,2001,228,3,21
"WW",2001-08-29,2001,241,0,19.8
"WW",2001-08-29,2001,241,0.5,19.8
"WW",2001-08-29,2001,241,1,19.8
"WW",2001-08-29,2001,241,1.5,19.8
"WW",2001-08-29,2001,241,2,19.8
"WW",2001-08-29,2001,241,2.5,19.8
"WW",2001-08-29,2001,241,3,19.8
"WW",2002-05-03,2002,123,0,8
"WW",2002-05-03,2002,123,0.5,7
"WW",2002-05-03,2002,123,1,6
"WW",2002-05-03,2002,123,1.5,6
"WW",2002-05-03,2002,123,2,6
"WW",2002-05-03,2002,123,2.5,5.5
"WW",2002-05-03,2002,123,3,5.5
"WW",2002-05-03,2002,123,3.5,5.5
"WW",2002-05-17,2002,137,0,13
"WW",2002-05-17,2002,137,0.5,12.9
"WW",2002-05-17,2002,137,1,12.5
"WW",2002-05-17,2002,137,1.5,12.3
"WW",2002-05-17,2002,137,2,12
"WW",2002-05-17,2002,137,2.5,12.1
"WW",2002-05-17,2002,137,3,NA
"WW",2002-06-03,2002,154,0,17
"WW",2002-06-03,2002,154,0.5,16.9
"WW",2002-06-03,2002,154,1,16.8
"WW",2002-06-03,2002,154,1.5,16.6
"WW",2002-06-03,2002,154,2,16.5
"WW",2002-06-03,2002,154,2.5,16.5
"WW",2002-06-03,2002,154,3,NA
"WW",2002-06-03,2002,154,3.5,NA
"WW",2002-06-17,2002,168,0,18.5
"WW",2002-06-17,2002,168,0.5,18.2
"WW",2002-06-17,2002,168,1,18
"WW",2002-06-17,2002,168,1.5,18
"WW",2002-06-17,2002,168,2,15.5
"WW",2002-06-17,2002,168,2.5,14.8
"WW",2002-07-02,2002,183,0,22.7
"WW",2002-07-02,2002,183,0.5,22.2
"WW",2002-07-02,2002,183,1,22
"WW",2002-07-02,2002,183,1.5,21.9
"WW",2002-07-02,2002,183,2,21.6
"WW",2002-07-02,2002,183,2.5,20.3
"WW",2002-07-22,2002,203,0,24
"WW",2002-07-22,2002,203,0.5,23
"WW",2002-07-22,2002,203,1,22.5
"WW",2002-07-22,2002,203,1.5,22
"WW",2002-07-22,2002,203,2,22
"WW",2002-07-22,2002,203,2.5,22
"WW",2002-07-22,2002,203,3,22
"WW",2002-07-22,2002,203,3.5,22
"WW",2002-08-06,2002,218,0,18
"WW",2002-08-06,2002,218,0.5,18
"WW",2002-08-06,2002,218,1,17.5
"WW",2002-08-06,2002,218,1.5,17.5
"WW",2002-08-06,2002,218,2,17
"WW",2002-08-06,2002,218,2.5,17
"WW",2002-08-06,2002,218,3,17
"WW",2002-08-06,2002,218,3.5,17
"WW",2002-08-19,2002,231,0,19
"WW",2002-08-19,2002,231,0.5,18
"WW",2002-08-19,2002,231,1,17.5
"WW",2002-08-19,2002,231,1.5,17
"WW",2002-08-19,2002,231,2,16.5
"WW",2002-08-19,2002,231,2.5,16
"WW",2002-08-19,2002,231,3,16
"WW",2003-05-06,2003,126,0,14.6
"WW",2003-05-06,2003,126,0.5,14.4
"WW",2003-05-06,2003,126,1,14.2
"WW",2003-05-06,2003,126,1.5,14.2
"WW",2003-05-06,2003,126,2,14.1
"WW",2003-05-06,2003,126,2.5,14
"WW",2003-05-16,2003,136,0,15.7
"WW",2003-05-16,2003,136,0.5,15.5
"WW",2003-05-16,2003,136,1,15.5
"WW",2003-05-16,2003,136,1.5,15.5
"WW",2003-05-16,2003,136,2,15.4
"WW",2003-05-16,2003,136,2.5,15.3
"WW",2003-06-02,2003,153,0,18.3
"WW",2003-06-02,2003,153,0.5,18.4
"WW",2003-06-02,2003,153,1,18.4
"WW",2003-06-02,2003,153,1.5,18.4
"WW",2003-06-02,2003,153,2,18.4
"WW",2003-06-02,2003,153,2.5,18.4
"WW",2003-06-02,2003,153,3,18.4
"WW",2003-06-20,2003,171,0,21.5
"WW",2003-06-20,2003,171,0.5,21.3
"WW",2003-06-20,2003,171,1,21.3
"WW",2003-06-20,2003,171,1.5,21.2
"WW",2003-06-20,2003,171,2,21.1
"WW",2003-06-20,2003,171,2.5,21.1
"WW",2003-06-20,2003,171,3,21.1
"WW",2003-06-30,2003,181,0,21.3
"WW",2003-06-30,2003,181,0.5,21.2
"WW",2003-06-30,2003,181,1,21
"WW",2003-06-30,2003,181,1.5,20.4
"WW",2003-06-30,2003,181,2,19
"WW",2003-06-30,2003,181,2.5,18.5
"WW",2003-06-30,2003,181,3,17.8
"WW",2003-07-14,2003,195,0,23.5
"WW",2003-07-14,2003,195,0.5,23.5
"WW",2003-07-14,2003,195,1,23.4
"WW",2003-07-14,2003,195,1.5,22.6
"WW",2003-07-14,2003,195,2,19.3
"WW",2003-07-14,2003,195,2.5,18.8
"WW",2003-07-29,2003,210,0,23.7
"WW",2003-07-29,2003,210,0.5,23.5
"WW",2003-07-29,2003,210,1,23.2
"WW",2003-07-29,2003,210,1.5,22.5
"WW",2003-07-29,2003,210,2,22
"WW",2003-07-29,2003,210,2.5,21.6
"WW",2003-08-11,2003,223,0,23.3
"WW",2003-08-11,2003,223,0.5,23.3
"WW",2003-08-11,2003,223,1,23.3
"WW",2003-08-11,2003,223,1.5,23.3
"WW",2003-08-11,2003,223,2,21.9
"WW",2003-08-27,2003,239,0,18.7
"WW",2003-08-27,2003,239,0.5,18.6
"WW",2003-08-27,2003,239,1,18.6
"WW",2003-08-27,2003,239,1.5,18.6
"WW",2003-08-27,2003,239,2,18.6
"WW",2004-05-04,2004,125,0,10.5
"WW",2004-05-04,2004,125,0.5,10.30000019
"WW",2004-05-04,2004,125,1,10.10000038
"WW",2004-05-04,2004,125,1.5,9.899999619
"WW",2004-05-04,2004,125,2,9.800000191
"WW",2004-05-18,2004,139,0,14.80000019
"WW",2004-05-18,2004,139,0.5,13.5
"WW",2004-05-18,2004,139,1,13.10000038
"WW",2004-05-18,2004,139,1.5,12.60000038
"WW",2004-05-31,2004,152,0,12.30000019
"WW",2004-05-31,2004,152,0.5,12.30000019
"WW",2004-05-31,2004,152,1,12.30000019
"WW",2004-05-31,2004,152,1.5,12.30000019
"WW",2004-05-31,2004,152,2,12.30000019
"WW",2004-05-31,2004,152,2.5,12.30000019
"WW",2004-05-31,2004,152,3,12.19999981
"WW",2004-05-31,2004,152,3.5,12.10000038
"WW",2004-06-14,2004,166,0,14.80000019
"WW",2004-06-14,2004,166,0.5,14.10000038
"WW",2004-06-14,2004,166,1,13.89999962
"WW",2004-06-14,2004,166,1.5,13.80000019
"WW",2004-06-14,2004,166,2,13.69999981
"WW",2004-06-14,2004,166,2.5,13.69999981
"WW",2004-06-14,2004,166,3,13.69999981
"WW",2004-06-28,2004,180,0,20.60000038
"WW",2004-06-28,2004,180,0.5,20.20000076
"WW",2004-06-28,2004,180,1,19.70000076
"WW",2004-06-28,2004,180,1.5,19.60000038
"WW",2004-06-28,2004,180,2,19.20000076
"WW",2004-06-28,2004,180,2.5,18.89999962
"WW",2004-07-12,2004,194,0,21.5
"WW",2004-07-12,2004,194,0.5,21.5
"WW",2004-07-12,2004,194,1,21.39999962
"WW",2004-07-12,2004,194,1.5,21.29999924
"WW",2004-07-12,2004,194,2,21.29999924
"WW",2004-07-12,2004,194,2.5,21.29999924
"WW",2004-07-12,2004,194,3,21.29999924
"WW",2004-07-12,2004,194,3.5,21.29999924
"WW",2004-07-12,2004,194,4,18.39999962
"WW",2004-07-27,2004,209,0,22.10000038
"WW",2004-07-27,2004,209,0.5,22
"WW",2004-07-27,2004,209,1,21.79999924
"WW",2004-07-27,2004,209,1.5,21.5
"WW",2004-07-27,2004,209,2,21.70000076
"WW",2004-07-27,2004,209,2.5,21.60000038
"WW",2004-07-27,2004,209,3,21.60000038
"WW",2004-07-27,2004,209,3.5,21.60000038
"WW",2004-08-09,2004,222,0,18.5
"WW",2004-08-09,2004,222,0.5,18.60000038
"WW",2004-08-09,2004,222,1,18.5
"WW",2004-08-09,2004,222,1.5,18.5
"WW",2004-08-09,2004,222,2,18.5
"WW",2004-08-09,2004,222,2.5,18.5
"WW",2004-08-09,2004,222,3,18.5
"WW",2004-08-09,2004,222,3.5,18.39999962
"WW",2004-08-09,2004,222,4,18.39999962
"WW",2005-05-02,2005,122,0,7.1
"WW",2005-05-02,2005,122,0.5,7
"WW",2005-05-02,2005,122,1,7
"WW",2005-05-02,2005,122,1.5,6.9
"WW",2005-05-02,2005,122,2,6.9
"WW",2005-05-16,2005,136,0,10.5
"WW",2005-05-16,2005,136,0.5,10.4
"WW",2005-05-16,2005,136,1,10.3
"WW",2005-05-16,2005,136,1.5,10.3
"WW",2005-05-16,2005,136,2,10.2
"WW",2005-05-16,2005,136,2.5,10.3
"WW",2005-05-27,2005,147,0,12.3
"WW",2005-05-27,2005,147,0.5,12.3
"WW",2005-05-27,2005,147,1,12.3
